features,run_id,MAE,DenormMAE,MSE,DenormMSE,RMSE,DenormRMSE
occrate_avgocc_coursenumber_exam_weather_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.017135,2.724919,0.002712,69.79767,0.021943,3.48591
occrate_avgocc_coursenumber_exam_weather_tutorium_test_cancelled_type_registered_studyarea,0,0.015439,2.445852,0.002113,53.821342,0.020056,3.175207
occrate_avgocc_coursenumber_exam_weather_tutorium_test_cancelled_type_registered_studyarea,1,0.016822,2.672514,0.002702,69.292656,0.021564,3.42346
occrate_avgocc_coursenumber_exam_weather_tutorium_test_cancelled_type_registered_studyarea,2,0.017432,2.77418,0.003019,77.856255,0.022262,3.538777
occrate_avgocc_coursenumber_exam_weather_tutorium_test_cancelled_type_registered_studyarea,3,0.015968,2.534821,0.002284,58.606033,0.020379,3.232365
occrate_avgocc_coursenumber_exam_weather_tutorium_test_cancelled_type_registered_studyarea,4,0.017336,2.752089,0.002508,64.38451,0.021835,3.463965
occrate_avgocc_coursenumber_exam_weather_tutorium_test_cancelled_type_studyarea,0,0.016387,2.607404,0.002616,67.38359,0.02098,3.334726
occrate_avgocc_coursenumber_exam_weather_tutorium_test_cancelled_type_studyarea,1,0.017631,2.800888,0.002927,75.035255,0.022677,3.599781
occrate_avgocc_coursenumber_exam_weather_tutorium_test_cancelled_type_studyarea,2,0.017192,2.730146,0.002573,66.0186,0.021871,3.471216
occrate_avgocc_coursenumber_exam_weather_tutorium_test_cancelled_type_studyarea,3,0.017121,2.724477,0.002919,75.24913,0.022191,3.528165
occrate_avgocc_coursenumber_exam_weather_tutorium_test_cancelled_type_studyarea,4,0.015781,2.510017,0.002415,62.103287,0.020373,3.237662
occrate_avgocc_coursenumber_exam_weather_type,0,0.018859,3.009245,0.003367,87.561386,0.023942,3.816448
occrate_avgocc_coursenumber_exam_weather_type,1,0.018398,2.931916,0.00325,84.130646,0.023565,3.75148
occrate_avgocc_coursenumber_exam_weather_type,2,0.016751,2.66051,0.002484,63.745968,0.021452,3.404932
occrate_avgocc_coursenumber_exam_weather_type,3,0.01753,2.790524,0.002925,75.54722,0.0224,3.563218
occrate_avgocc_coursenumber_exam_weather_type,4,0.01752,2.786448,0.002861,73.75597,0.022471,3.57107
occrate_avgocc_coursenumber_exam_weather_type_lecture,0,0.017559,2.797092,0.002943,76.160645,0.022529,3.585864
occrate_avgocc_coursenumber_exam_weather_type_lecture,1,0.017742,2.827253,0.002963,76.58832,0.022782,3.627719
occrate_avgocc_coursenumber_exam_weather_type_lecture,2,0.017991,2.867655,0.003088,79.95871,0.022955,3.655886
occrate_avgocc_coursenumber_exam_weather_type_lecture,3,0.016809,2.67642,0.002675,69.10104,0.021576,3.432984
occrate_avgocc_coursenumber_exam_weather_type_lecture,4,0.017794,2.832282,0.002814,72.7113,0.022694,3.609898
occrate_avgocc_coursenumber_exam_weather_type_lecture_studyarea,0,0.016496,2.618876,0.002407,61.624844,0.021219,3.367059
occrate_avgocc_coursenumber_exam_weather_type_lecture_studyarea,1,0.01701,2.70821,0.002778,71.65795,0.021745,3.459153
occrate_avgocc_coursenumber_exam_weather_type_lecture_studyarea,2,0.017083,2.71774,0.002691,69.31823,0.021812,3.468252
occrate_avgocc_coursenumber_exam_weather_type_lecture_studyarea,3,0.017483,2.778818,0.002816,72.293915,0.022334,3.547266
occrate_avgocc_coursenumber_exam_weather_type_lecture_studyarea,4,0.01665,2.646141,0.002407,61.901173,0.021379,3.395694
occrate_avgocc_coursenumber_exam_weather_type_registered,0,0.017539,2.78898,0.002853,73.41636,0.022436,3.56567
occrate_avgocc_coursenumber_exam_weather_type_registered,1,0.016788,2.668985,0.002664,68.59955,0.021535,3.420998
occrate_avgocc_coursenumber_exam_weather_type_registered,2,0.01602,2.549982,0.002449,63.333332,0.020747,3.301522
occrate_avgocc_coursenumber_exam_weather_type_registered,3,0.017304,2.755618,0.002861,73.90651,0.022175,3.528003
occrate_avgocc_coursenumber_exam_weather_type_registered,4,0.018343,2.916743,0.003122,80.52002,0.023457,3.72739
occrate_avgocc_coursenumber_exam_weather_type_registered_lecture,0,0.016671,2.646888,0.002588,66.41656,0.021477,3.408196
occrate_avgocc_coursenumber_exam_weather_type_registered_lecture,1,0.017175,2.735888,0.002839,73.43587,0.021875,3.481919
occrate_avgocc_coursenumber_exam_weather_type_registered_lecture,2,0.016787,2.670742,0.002548,65.7325,0.02145,3.410523
occrate_avgocc_coursenumber_exam_weather_type_registered_lecture,3,0.016766,2.665893,0.002689,69.312,0.021686,3.44678
occrate_avgocc_coursenumber_exam_weather_type_registered_lecture,4,0.01611,2.56303,0.002403,61.899597,0.020541,3.265172
occrate_avgocc_coursenumber_exam_weather_type_registered_lecture_studyarea,0,0.017409,2.768433,0.002783,71.64601,0.022151,3.519244
occrate_avgocc_coursenumber_exam_weather_type_registered_lecture_studyarea,1,0.016788,2.669063,0.002499,64.34364,0.021328,3.387982
occrate_avgocc_coursenumber_exam_weather_type_registered_lecture_studyarea,2,0.016748,2.65955,0.002491,64.00257,0.021292,3.379714
occrate_avgocc_coursenumber_exam_weather_type_registered_lecture_studyarea,3,0.017044,2.708729,0.002418,62.077988,0.021751,3.454177
occrate_avgocc_coursenumber_exam_weather_type_registered_lecture_studyarea,4,0.015848,2.519709,0.002304,59.059536,0.020537,3.262476
occrate_avgocc_coursenumber_exam_weather_type_registered_studyarea,0,0.016762,2.661633,0.002343,60.098827,0.021283,3.376859
occrate_avgocc_coursenumber_exam_weather_type_registered_studyarea,1,0.01673,2.659746,0.002574,66.066475,0.021599,3.431369
occrate_avgocc_coursenumber_exam_weather_type_registered_studyarea,2,0.017224,2.740426,0.002851,73.6301,0.021988,3.495214
occrate_avgocc_coursenumber_exam_weather_type_registered_studyarea,3,0.01587,2.521973,0.002246,57.806763,0.020175,3.204241
occrate_avgocc_coursenumber_exam_weather_type_registered_studyarea,4,0.0173,2.749403,0.002682,68.97628,0.022173,3.521874
occrate_avgocc_coursenumber_exam_weather_type_studyarea,0,0.016658,2.64589,0.002462,63.307228,0.021294,3.380291
occrate_avgocc_coursenumber_exam_weather_type_studyarea,1,0.017908,2.847141,0.002945,75.60743,0.023098,3.669799
occrate_avgocc_coursenumber_exam_weather_type_studyarea,2,0.016324,2.594267,0.002408,61.783936,0.020992,3.333972
occrate_avgocc_coursenumber_exam_weather_type_studyarea,3,0.017294,2.751554,0.002713,69.98443,0.022037,3.504008
occrate_avgocc_coursenumber_exam_weather_type_studyarea,4,0.016905,2.689421,0.002712,69.67959,0.021704,3.450238
occrate_avgocc_coursenumber_hod,0,0.017036,2.707046,0.002631,67.64355,0.021752,3.457626
occrate_avgocc_coursenumber_hod,1,0.016089,2.560692,0.002396,61.97957,0.020595,3.277231
occrate_avgocc_coursenumber_hod,2,0.016091,2.558824,0.002341,60.279404,0.020569,3.270456
occrate_avgocc_coursenumber_hod,3,0.016495,2.623334,0.002434,62.7653,0.021079,3.351714
occrate_avgocc_coursenumber_hod,4,0.01669,2.655864,0.002596,67.06957,0.021316,3.391589
occrate_avgocc_coursenumber_hod_lecture,0,0.016458,2.613523,0.002524,64.95372,0.021271,3.379202
occrate_avgocc_coursenumber_hod_lecture,1,0.01623,2.577031,0.002329,59.779575,0.020999,3.335472
occrate_avgocc_coursenumber_hod_lecture,2,0.01563,2.479972,0.002126,54.275887,0.020261,3.215537
occrate_avgocc_coursenumber_hod_lecture,3,0.015544,2.469569,0.002163,55.66558,0.019833,3.151388
occrate_avgocc_coursenumber_hod_lecture,4,0.016022,2.540687,0.00228,58.21893,0.02087,3.311115
occrate_avgocc_coursenumber_hod_lecture_studyarea,0,0.015831,2.511717,0.002207,56.328335,0.020124,3.191729
occrate_avgocc_coursenumber_hod_lecture_studyarea,1,0.015777,2.504477,0.00226,57.87927,0.020106,3.190804
occrate_avgocc_coursenumber_hod_lecture_studyarea,2,0.015854,2.513201,0.002342,59.940716,0.02042,3.237046
occrate_avgocc_coursenumber_hod_lecture_studyarea,3,0.016489,2.617306,0.002295,58.688805,0.02074,3.292105
occrate_avgocc_coursenumber_hod_lecture_studyarea,4,0.016269,2.576148,0.002368,60.315266,0.020741,3.284852
occrate_avgocc_coursenumber_hod_registered,0,0.017002,2.702275,0.002611,67.10491,0.021889,3.478788
occrate_avgocc_coursenumber_hod_registered,1,0.016498,2.626207,0.00248,64.00296,0.021322,3.394357
occrate_avgocc_coursenumber_hod_registered,2,0.016479,2.624397,0.002497,64.59321,0.021143,3.366502
occrate_avgocc_coursenumber_hod_registered,3,0.016301,2.592879,0.002414,62.275433,0.021016,3.34235
occrate_avgocc_coursenumber_hod_registered,4,0.017095,2.718374,0.002537,65.209785,0.021927,3.486184
occrate_avgocc_coursenumber_hod_registered_lecture,0,0.015947,2.53302,0.002251,57.66442,0.020598,3.270934
occrate_avgocc_coursenumber_hod_registered_lecture,1,0.01646,2.613968,0.002404,61.65813,0.021056,3.342789
occrate_avgocc_coursenumber_hod_registered_lecture,2,0.015648,2.483792,0.002153,55.232727,0.020321,3.225961
occrate_avgocc_coursenumber_hod_registered_lecture,3,0.015982,2.542674,0.002475,63.965725,0.020484,3.25939
occrate_avgocc_coursenumber_hod_registered_lecture,4,0.015167,2.409004,0.002091,53.763954,0.019743,3.137819
occrate_avgocc_coursenumber_hod_registered_lecture_studyarea,0,0.0163,2.587886,0.002175,55.700024,0.020838,3.30768
occrate_avgocc_coursenumber_hod_registered_lecture_studyarea,1,0.015916,2.520071,0.002212,56.085903,0.020242,3.204589
occrate_avgocc_coursenumber_hod_registered_lecture_studyarea,2,0.015811,2.508556,0.002,50.984264,0.020101,3.189193
occrate_avgocc_coursenumber_hod_registered_lecture_studyarea,3,0.01573,2.493037,0.002123,54.00454,0.019877,3.149318
occrate_avgocc_coursenumber_hod_registered_lecture_studyarea,4,0.016042,2.543264,0.002077,52.794098,0.020455,3.241936
occrate_avgocc_coursenumber_hod_registered_studyarea,0,0.016638,2.638429,0.002541,64.891464,0.021073,3.34046
occrate_avgocc_coursenumber_hod_registered_studyarea,1,0.016308,2.588467,0.002305,58.98072,0.020868,3.311518
occrate_avgocc_coursenumber_hod_registered_studyarea,2,0.016115,2.558676,0.002316,59.334843,0.020586,3.267604
occrate_avgocc_coursenumber_hod_registered_studyarea,3,0.016463,2.616192,0.002237,57.416397,0.020899,3.320732
occrate_avgocc_coursenumber_hod_registered_studyarea,4,0.016229,2.580154,0.002224,57.05153,0.020637,3.278658
occrate_avgocc_coursenumber_hod_studyarea,0,0.016344,2.590226,0.002385,60.62789,0.02101,3.329287
occrate_avgocc_coursenumber_hod_studyarea,1,0.016361,2.599214,0.002311,59.31846,0.020796,3.303514
occrate_avgocc_coursenumber_hod_studyarea,2,0.015967,2.53273,0.002212,56.54235,0.020222,3.207458
occrate_avgocc_coursenumber_hod_studyarea,3,0.016676,2.650916,0.002444,62.81212,0.021225,3.371398
occrate_avgocc_coursenumber_hod_studyarea,4,0.016338,2.594872,0.002319,59.53581,0.020546,3.262615
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled,0,0.015534,2.469596,0.002202,56.628227,0.020082,3.192006
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled,1,0.015824,2.520254,0.002337,60.42683,0.020374,3.244796
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled,2,0.016056,2.554697,0.00229,59.065266,0.020477,3.257321
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled,3,0.015661,2.489062,0.002164,55.605408,0.02009,3.194276
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled,4,0.01576,2.50608,0.002175,56.014637,0.020133,3.201338
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_lecture,0,0.015885,2.524053,0.002232,57.213013,0.020362,3.234332
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_lecture,1,0.014866,2.363473,0.001963,50.49226,0.019043,3.027364
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_lecture,2,0.01582,2.513674,0.002251,57.696854,0.020331,3.22868
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_lecture,3,0.016122,2.56112,0.002227,57.079773,0.020543,3.262728
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_lecture,4,0.015253,2.421446,0.002038,52.138912,0.019585,3.109324
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_lecture_studyarea,0,0.015097,2.398012,0.002018,51.697582,0.019419,3.08405
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_lecture_studyarea,1,0.016161,2.566578,0.002232,57.20685,0.020587,3.269332
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_lecture_studyarea,2,0.016904,2.683812,0.002482,63.860497,0.021646,3.435603
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_lecture_studyarea,3,0.015157,2.406466,0.002034,51.9798,0.019376,3.073752
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_lecture_studyarea,4,0.015931,2.524099,0.00214,54.57038,0.020175,3.197697
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered,0,0.016129,2.558215,0.002386,60.94188,0.02079,3.297991
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered,1,0.014995,2.384001,0.002085,53.60603,0.019375,3.07923
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered,2,0.015782,2.50871,0.002248,57.851105,0.020259,3.220392
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered,3,0.014503,2.302919,0.001989,51.123882,0.018905,3.002466
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered,4,0.015957,2.532064,0.002236,57.280823,0.020735,3.291501
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_lecture,0,0.014709,2.336848,0.001933,49.474136,0.019008,3.020172
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_lecture,1,0.015094,2.397024,0.00211,54.079533,0.019552,3.105672
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_lecture,2,0.015029,2.39049,0.002193,56.43096,0.019513,3.103353
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_lecture,3,0.015289,2.426684,0.002019,51.601887,0.019631,3.117418
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_lecture,4,0.015444,2.458518,0.002207,56.925747,0.019714,3.137592
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_lecture_studyarea,0,0.0153,2.427616,0.002037,52.024036,0.019598,3.109873
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_lecture_studyarea,1,0.015395,2.439551,0.001988,50.485256,0.019896,3.151586
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_lecture_studyarea,2,0.016484,2.617657,0.002412,62.049175,0.020949,3.324465
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_lecture_studyarea,3,0.01611,2.556915,0.002118,54.05945,0.020509,3.254053
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_lecture_studyarea,4,0.01518,2.409154,0.002184,55.963978,0.01934,3.068958
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_studyarea,0,0.016153,2.561438,0.002394,61.350826,0.020627,3.268769
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_studyarea,1,0.015087,2.39386,0.001947,49.717834,0.019281,3.059218
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_studyarea,2,0.01566,2.48529,0.002252,57.591053,0.019937,3.162478
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_studyarea,3,0.015361,2.441419,0.002137,54.797386,0.019676,3.125167
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_registered_studyarea,4,0.015664,2.483858,0.002148,54.866306,0.019988,3.17003
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_studyarea,0,0.016581,2.639422,0.002578,66.677086,0.021049,3.348023
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_studyarea,1,0.015861,2.520359,0.002299,59.145805,0.020151,3.200624
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_studyarea,2,0.017472,2.775286,0.002734,70.53453,0.022447,3.563589
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_studyarea,3,0.01569,2.494503,0.00226,58.100044,0.020076,3.189266
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_studyarea,4,0.01641,2.60378,0.002523,64.70964,0.021003,3.331845
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type,0,0.01509,2.395596,0.002041,52.347588,0.019383,3.077173
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type,1,0.015513,2.466157,0.002105,53.984646,0.02001,3.18028
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type,2,0.01448,2.299729,0.00189,48.383675,0.018539,2.943468
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type,3,0.015104,2.393088,0.001972,50.225353,0.019513,3.091512
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type,4,0.017053,2.710956,0.002478,63.857212,0.021839,3.471638
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_lecture,0,0.014677,2.327933,0.001965,50.277596,0.01938,3.074107
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_lecture,1,0.014982,2.376475,0.002012,51.403183,0.019501,3.092624
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_lecture,2,0.014572,2.311435,0.00198,50.534637,0.018911,2.999217
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_lecture,3,0.014851,2.358179,0.001979,50.717537,0.019278,3.060301
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_lecture,4,0.014821,2.352628,0.002037,52.040337,0.019358,3.072959
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_lecture_studyarea,0,0.017327,2.749144,0.002462,63.087048,0.022118,3.507462
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_lecture_studyarea,1,0.015673,2.487383,0.00206,52.567936,0.020185,3.2026
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_lecture_studyarea,2,0.015282,2.415623,0.00195,49.243492,0.01928,3.049244
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_lecture_studyarea,3,0.015451,2.449037,0.002154,54.90405,0.01973,3.127527
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_lecture_studyarea,4,0.015384,2.437678,0.002006,51.047184,0.019773,3.132561
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_registered,0,0.015017,2.380656,0.001931,49.286705,0.019129,3.034254
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_registered,1,0.014749,2.335996,0.002005,50.968647,0.018937,2.999456
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_registered,2,0.014542,2.307966,0.001867,47.670345,0.018902,2.999952
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_registered,3,0.015191,2.41107,0.001963,50.136765,0.019555,3.102274
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_registered,4,0.014365,2.281614,0.001903,48.77346,0.018535,2.943647
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_registered_lecture,0,0.014563,2.308812,0.001873,47.687344,0.018753,2.972189
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_registered_lecture,1,0.014731,2.337136,0.001907,48.718613,0.018906,2.998546
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_registered_lecture,2,0.015403,2.441895,0.002091,53.26573,0.019833,3.142927
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_registered_lecture,3,0.014347,2.279461,0.001876,48.093647,0.01861,2.957051
occrate_avgocc_coursenumber_hod_tutorium_test_cancelled_type_registered_lecture,4,0.014471,2.298863,0.001936,49.617504,0.018692,2.967617
