datetime,occcount,coursenumber,registered,VL,Mechatronik,B1 - Bachelor 1. Jahr,hod1,hod2,tl,room_id
2024-04-28 18:00:00,0,,0,0,0,0,0.0,0.5,20.5,0
2024-04-28 18:15:00,0,,0,0,0,0,0.0011,0.5327,19.6,0
2024-04-28 18:30:00,0,,0,0,0,0,0.0043,0.5653,18.4,0
2024-04-28 18:45:00,0,,0,0,0,0,0.0096,0.5975,18.0,0
2024-04-28 19:00:00,0,,0,0,0,0,0.017,0.6294,17.1,0
2024-04-28 19:15:00,0,,0,0,0,0,0.0265,0.6607,16.7,0
2024-04-28 19:30:00,0,,0,0,0,0,0.0381,0.6913,16.2,0
2024-04-28 19:45:00,0,,0,0,0,0,0.0516,0.7211,15.9,0
2024-04-28 20:00:00,0,,0,0,0,0,0.067,0.75,15.3,0
2024-04-28 20:15:00,0,,0,0,0,0,0.0843,0.7778,15.1,0
2024-04-28 20:30:00,0,,0,0,0,0,0.1033,0.8044,14.7,0
2024-04-28 20:45:00,0,,0,0,0,0,0.1241,0.8297,14.5,0
2024-04-28 21:00:00,0,,0,0,0,0,0.1464,0.8536,14.1,0
2024-04-28 21:15:00,0,,0,0,0,0,0.1703,0.8759,13.9,0
2024-04-28 21:30:00,0,,0,0,0,0,0.1956,0.8967,13.6,0
2024-04-28 21:45:00,0,,0,0,0,0,0.2222,0.9157,13.6,0
2024-04-28 22:00:00,0,,0,0,0,0,0.25,0.933,13.4,0
2024-04-28 22:15:00,0,,0,0,0,0,0.2789,0.9484,13.3,0
2024-04-28 22:30:00,0,,0,0,0,0,0.3087,0.9619,13.1,0
2024-04-28 22:45:00,0,,0,0,0,0,0.3393,0.9735,13.1,0
2024-04-28 23:00:00,0,,0,0,0,0,0.3706,0.983,12.9,0
2024-04-28 23:15:00,0,,0,0,0,0,0.4025,0.9904,12.9,0
2024-04-28 23:30:00,0,,0,0,0,0,0.4347,0.9957,12.6,0
2024-04-28 23:45:00,0,,0,0,0,0,0.4673,0.9989,12.5,0
2024-04-29 00:00:00,0,,0,0,0,0,0.5,1.0,12.2,0
2024-04-29 00:15:00,0,,0,0,0,0,0.5327,0.9989,12.1,0
2024-04-29 00:30:00,0,,0,0,0,0,0.5653,0.9957,11.8,0
2024-04-29 00:45:00,0,,0,0,0,0,0.5975,0.9904,11.6,0
2024-04-29 01:00:00,0,,0,0,0,0,0.6294,0.983,11.4,0
2024-04-29 01:15:00,0,,0,0,0,0,0.6607,0.9735,11.2,0
2024-04-29 01:30:00,0,,0,0,0,0,0.6913,0.9619,11.0,0
2024-04-29 01:45:00,0,,0,0,0,0,0.7211,0.9484,10.9,0
2024-04-29 02:00:00,0,,0,0,0,0,0.75,0.933,10.9,0
2024-04-29 02:15:00,0,,0,0,0,0,0.7778,0.9157,11.1,0
2024-04-29 02:30:00,0,,0,0,0,0,0.8044,0.8967,11.1,0
2024-04-29 02:45:00,0,,0,0,0,0,0.8297,0.8759,10.9,0
2024-04-29 03:00:00,0,,0,0,0,0,0.8536,0.8536,10.7,0
2024-04-29 03:15:00,0,,0,0,0,0,0.8759,0.8297,10.8,0
2024-04-29 03:30:00,0,,0,0,0,0,0.8967,0.8044,10.5,0
2024-04-29 03:45:00,0,,0,0,0,0,0.9157,0.7778,10.3,0
2024-04-29 04:00:00,0,,0,0,0,0,0.933,0.75,10.2,0
2024-04-29 04:15:00,0,,0,0,0,0,0.9484,0.7211,10.1,0
2024-04-29 04:30:00,0,,0,0,0,0,0.9619,0.6913,10.2,0
2024-04-29 04:45:00,0,,0,0,0,0,0.9735,0.6607,10.4,0
2024-04-29 05:00:00,0,,0,0,0,0,0.983,0.6294,10.8,0
2024-04-29 05:15:00,0,,0,0,0,0,0.9904,0.5975,11.1,0
2024-04-29 05:30:00,0,,0,0,0,0,0.9957,0.5653,12.6,0
2024-04-29 05:45:00,0,,0,0,0,0,0.9989,0.5327,13.3,0
2024-04-29 06:00:00,0,,0,0,0,0,1.0,0.5,14.5,0
2024-04-29 06:15:00,0,,0,0,0,0,0.9989,0.4673,15.4,0
2024-04-29 06:30:00,0,,0,0,0,0,0.9957,0.4347,15.8,0
2024-04-29 06:45:00,0,,0,0,0,0,0.9904,0.4025,16.3,0
2024-04-29 07:00:00,0,,0,0,0,0,0.983,0.3706,16.5,0
2024-04-29 07:15:00,0,,0,0,0,0,0.9735,0.3393,16.6,0
2024-04-29 07:30:00,0,,0,0,0,0,0.9619,0.3087,17.6,0
2024-04-29 07:45:00,0,,0,0,0,0,0.9484,0.2789,17.7,0
2024-04-29 08:00:00,0,,0,0,0,0,0.933,0.25,18.9,0
2024-04-29 08:15:00,0,,0,0,0,0,0.9157,0.2222,18.7,0
2024-04-29 08:30:00,0,,0,0,0,0,0.8967,0.1956,18.7,0
2024-04-29 08:45:00,0,,0,0,0,0,0.8759,0.1703,19.2,0
2024-04-29 09:00:00,0,,0,0,0,0,0.8536,0.1464,19.5,0
2024-04-29 09:15:00,0,,0,0,0,0,0.8297,0.1241,19.6,0
2024-04-29 09:30:00,0,,0,0,0,0,0.8044,0.1033,19.4,0
2024-04-29 09:45:00,0,,0,0,0,0,0.7778,0.0843,20.4,0
2024-04-29 10:00:00,0,,0,0,0,0,0.75,0.067,20.2,0
2024-04-29 10:15:00,0,,0,0,0,0,0.7211,0.0516,20.8,0
2024-04-29 10:30:00,0,,0,0,0,0,0.6913,0.0381,21.5,0
2024-04-29 10:45:00,0,,0,0,0,0,0.6607,0.0265,21.3,0
2024-04-29 11:00:00,0,,0,0,0,0,0.6294,0.017,22.1,0
2024-04-29 11:15:00,0,,0,0,0,0,0.5975,0.0096,22.6,0
2024-04-29 11:30:00,1,,0,0,0,0,0.5653,0.0043,22.2,0
2024-04-29 11:45:00,13,,0,0,0,0,0.5327,0.0011,22.8,0
2024-04-29 12:00:00,46,258.410,170,1,0,0,0.5,0.0,23.1,0
2024-04-29 12:15:00,54,258.410,170,1,0,0,0.4673,0.0011,23.1,0
2024-04-29 12:30:00,55,258.410,170,1,0,0,0.4347,0.0043,23.4,0
2024-04-29 12:45:00,55,258.410,170,1,0,0,0.4025,0.0096,23.6,0
2024-04-29 13:00:00,51,258.410,170,1,0,0,0.3706,0.017,23.8,0
2024-04-29 13:15:00,44,258.410,170,1,0,0,0.3393,0.0265,23.9,0
2024-04-29 13:30:00,12,258.410,170,1,0,0,0.3087,0.0381,24.5,0
2024-04-29 13:45:00,24,136.309,98,1,0,0,0.2789,0.0516,24.2,0
2024-04-29 14:00:00,25,136.309,98,1,0,0,0.25,0.067,25.2,0
2024-04-29 14:15:00,25,136.309,98,1,0,0,0.2222,0.0843,25.6,0
2024-04-29 14:30:00,25,136.309,98,1,0,0,0.1956,0.1033,25.4,0
2024-04-29 14:45:00,24,136.309,98,1,0,0,0.1703,0.1241,25.5,0
2024-04-29 15:00:00,16,136.309,98,1,0,0,0.1464,0.1464,25.6,0
2024-04-29 15:15:00,13,136.309,98,1,0,0,0.1241,0.1703,25.9,0
2024-04-29 15:30:00,23,238.213,160,0,0,1,0.1033,0.1956,25.9,0
2024-04-29 15:45:00,25,238.213,160,0,0,1,0.0843,0.2222,25.8,0
2024-04-29 16:00:00,23,238.213,160,0,0,1,0.067,0.25,25.8,0
2024-04-29 16:15:00,22,238.213,160,0,0,1,0.0516,0.2789,25.9,0
2024-04-29 16:30:00,22,238.213,160,0,0,1,0.0381,0.3087,25.4,0
2024-04-29 16:45:00,19,238.213,160,0,0,1,0.0265,0.3393,24.8,0
2024-04-29 17:00:00,3,238.213,160,0,0,1,0.017,0.3706,24.2,0
2024-04-29 17:15:00,8,360.001,121,1,1,0,0.0096,0.4025,23.4,0
2024-04-29 17:30:00,8,360.001,121,1,1,0,0.0043,0.4347,23.4,0
2024-04-29 17:45:00,8,360.001,121,1,1,0,0.0011,0.4673,23.0,0
2024-04-29 18:00:00,8,360.001,121,1,1,0,0.0,0.5,21.3,0
2024-04-29 18:15:00,8,360.001,121,1,1,0,0.0011,0.5327,20.5,0
2024-04-29 18:30:00,8,360.001,121,1,1,0,0.0043,0.5653,19.8,0
2024-04-29 18:45:00,1,360.001,121,1,1,0,0.0096,0.5975,19.4,0
2024-04-29 19:00:00,0,,0,0,0,0,0.017,0.6294,19.0,0
2024-04-29 19:15:00,0,,0,0,0,0,0.0265,0.6607,18.6,0
2024-04-29 19:30:00,0,,0,0,0,0,0.0381,0.6913,17.8,0
2024-04-29 19:45:00,0,,0,0,0,0,0.0516,0.7211,17.7,0
2024-04-29 20:00:00,0,,0,0,0,0,0.067,0.75,17.5,0
2024-04-29 20:15:00,0,,0,0,0,0,0.0843,0.7778,17.1,0
2024-04-29 20:30:00,0,,0,0,0,0,0.1033,0.8044,16.7,0
2024-04-29 20:45:00,0,,0,0,0,0,0.1241,0.8297,16.5,0
2024-04-29 21:00:00,0,,0,0,0,0,0.1464,0.8536,16.7,0
2024-04-29 21:15:00,0,,0,0,0,0,0.1703,0.8759,16.6,0
2024-04-29 21:30:00,0,,0,0,0,0,0.1956,0.8967,17.0,0
2024-04-29 21:45:00,0,,0,0,0,0,0.2222,0.9157,17.6,0
2024-04-29 22:00:00,0,,0,0,0,0,0.25,0.933,18.0,0
2024-04-29 22:15:00,0,,0,0,0,0,0.2789,0.9484,18.6,0
2024-04-29 22:30:00,0,,0,0,0,0,0.3087,0.9619,18.0,0
2024-04-29 22:45:00,0,,0,0,0,0,0.3393,0.9735,17.9,0
2024-04-29 23:00:00,0,,0,0,0,0,0.3706,0.983,18.4,0
2024-04-29 23:15:00,0,,0,0,0,0,0.4025,0.9904,18.6,0
2024-04-29 23:30:00,0,,0,0,0,0,0.4347,0.9957,18.3,0
2024-04-29 23:45:00,0,,0,0,0,0,0.4673,0.9989,18.3,0
