features,run_id,test_loss,val_loss
occrate_avgocc_coursenumber_weather_hod_tutorium_test_cancelled_type_registered_studyarea,2,0.015756,0.008601
occrate_avgocc_coursenumber_weather_hod_tutorium_test_cancelled_type_registered_studyarea,3,0.017094,0.008839
occrate_avgocc_coursenumber_weather_hod_tutorium_test_cancelled_type_registered_studyarea,4,0.018123,0.009792
occrate_avgocc_coursenumber_weather_hod_tutorium_test_cancelled_type_studyarea,0,0.016598,0.008763
occrate_avgocc_coursenumber_weather_hod_tutorium_test_cancelled_type_studyarea,1,0.017692,0.008933
occrate_avgocc_coursenumber_weather_hod_tutorium_test_cancelled_type_studyarea,2,0.016825,0.009272
occrate_avgocc_coursenumber_weather_hod_tutorium_test_cancelled_type_studyarea,3,0.016499,0.009516
occrate_avgocc_coursenumber_weather_hod_tutorium_test_cancelled_type_studyarea,4,0.01711,0.008857
occrate_avgocc_coursenumber_weather_hod_type,0,0.016533,0.00895
occrate_avgocc_coursenumber_weather_hod_type,1,0.01679,0.009165
occrate_avgocc_coursenumber_weather_hod_type,2,0.017114,0.009038
occrate_avgocc_coursenumber_weather_hod_type,3,0.016896,0.008904
occrate_avgocc_coursenumber_weather_hod_type,4,0.016852,0.009023
occrate_avgocc_coursenumber_weather_hod_type_lecture,0,0.017307,0.00908
occrate_avgocc_coursenumber_weather_hod_type_lecture,1,0.017154,0.008977
occrate_avgocc_coursenumber_weather_hod_type_lecture,2,0.017456,0.009299
occrate_avgocc_coursenumber_weather_hod_type_lecture,3,0.016837,0.008717
occrate_avgocc_coursenumber_weather_hod_type_lecture,4,0.016566,0.009268
occrate_avgocc_coursenumber_weather_hod_type_lecture_studyarea,0,0.016974,0.009397
occrate_avgocc_coursenumber_weather_hod_type_lecture_studyarea,1,0.017153,0.0096
occrate_avgocc_coursenumber_weather_hod_type_lecture_studyarea,2,0.017434,0.009521
occrate_avgocc_coursenumber_weather_hod_type_lecture_studyarea,3,0.016986,0.008829
occrate_avgocc_coursenumber_weather_hod_type_lecture_studyarea,4,0.016581,0.009049
occrate_avgocc_coursenumber_weather_hod_type_registered,0,0.016366,0.009095
occrate_avgocc_coursenumber_weather_hod_type_registered,1,0.016557,0.008578
occrate_avgocc_coursenumber_weather_hod_type_registered,2,0.016335,0.00888
occrate_avgocc_coursenumber_weather_hod_type_registered,3,0.016637,0.008921
occrate_avgocc_coursenumber_weather_hod_type_registered,4,0.016384,0.008903
occrate_avgocc_coursenumber_weather_hod_type_registered_lecture,0,0.017324,0.008601
occrate_avgocc_coursenumber_weather_hod_type_registered_lecture,1,0.016344,0.00916
occrate_avgocc_coursenumber_weather_hod_type_registered_lecture,2,0.017402,0.008645
occrate_avgocc_coursenumber_weather_hod_type_registered_lecture,3,0.0166,0.00845
occrate_avgocc_coursenumber_weather_hod_type_registered_lecture,4,0.016258,0.009343
occrate_avgocc_coursenumber_weather_hod_type_registered_lecture_studyarea,0,0.017199,0.008783
occrate_avgocc_coursenumber_weather_hod_type_registered_lecture_studyarea,1,0.015974,0.009231
occrate_avgocc_coursenumber_weather_hod_type_registered_lecture_studyarea,2,0.015841,0.009672
occrate_avgocc_coursenumber_weather_hod_type_registered_lecture_studyarea,3,0.016936,0.008863
occrate_avgocc_coursenumber_weather_hod_type_registered_lecture_studyarea,4,0.015525,0.009312
occrate_avgocc_coursenumber_weather_hod_type_registered_studyarea,0,0.016559,0.00933
occrate_avgocc_coursenumber_weather_hod_type_registered_studyarea,1,0.016878,0.009057
occrate_avgocc_coursenumber_weather_hod_type_registered_studyarea,2,0.017974,0.0093
occrate_avgocc_coursenumber_weather_hod_type_registered_studyarea,3,0.017443,0.008626
occrate_avgocc_coursenumber_weather_hod_type_registered_studyarea,4,0.017361,0.009072
occrate_avgocc_coursenumber_weather_hod_type_studyarea,0,0.016265,0.009025
occrate_avgocc_coursenumber_weather_hod_type_studyarea,1,0.016468,0.00945
occrate_avgocc_coursenumber_weather_hod_type_studyarea,2,0.017665,0.009372
occrate_avgocc_coursenumber_weather_hod_type_studyarea,3,0.016127,0.008878
occrate_avgocc_coursenumber_weather_hod_type_studyarea,4,0.016824,0.00935
occrate_avgocc_coursenumber_weather_lecture,0,0.017243,0.008855
occrate_avgocc_coursenumber_weather_lecture,1,0.017307,0.008525
occrate_avgocc_coursenumber_weather_lecture,2,0.016227,0.009114
occrate_avgocc_coursenumber_weather_lecture,3,0.017309,0.0088
occrate_avgocc_coursenumber_weather_lecture,4,0.017587,0.008795
occrate_avgocc_coursenumber_weather_lecture_studyarea,0,0.017491,0.009475
occrate_avgocc_coursenumber_weather_lecture_studyarea,1,0.017412,0.009219
occrate_avgocc_coursenumber_weather_lecture_studyarea,2,0.017425,0.008962
occrate_avgocc_coursenumber_weather_lecture_studyarea,3,0.017525,0.009191
occrate_avgocc_coursenumber_weather_lecture_studyarea,4,0.01662,0.008639
occrate_avgocc_coursenumber_weather_registered,0,0.017616,0.009002
occrate_avgocc_coursenumber_weather_registered,1,0.017265,0.008743
occrate_avgocc_coursenumber_weather_registered,2,0.017152,0.009202
occrate_avgocc_coursenumber_weather_registered,3,0.017816,0.008611
occrate_avgocc_coursenumber_weather_registered,4,0.017514,0.009201
occrate_avgocc_coursenumber_weather_registered_lecture,0,0.017135,0.008615
occrate_avgocc_coursenumber_weather_registered_lecture,1,0.017572,0.008854
occrate_avgocc_coursenumber_weather_registered_lecture,2,0.017449,0.009133
occrate_avgocc_coursenumber_weather_registered_lecture,3,0.017043,0.008807
occrate_avgocc_coursenumber_weather_registered_lecture,4,0.017314,0.008682
occrate_avgocc_coursenumber_weather_registered_lecture_studyarea,0,0.015987,0.008738
occrate_avgocc_coursenumber_weather_registered_lecture_studyarea,1,0.017033,0.008601
occrate_avgocc_coursenumber_weather_registered_lecture_studyarea,2,0.016202,0.009387
occrate_avgocc_coursenumber_weather_registered_lecture_studyarea,3,0.016574,0.009144
occrate_avgocc_coursenumber_weather_registered_lecture_studyarea,4,0.015849,0.009018
occrate_avgocc_coursenumber_weather_registered_studyarea,0,0.017379,0.008643
occrate_avgocc_coursenumber_weather_registered_studyarea,1,0.016375,0.009524
occrate_avgocc_coursenumber_weather_registered_studyarea,2,0.016811,0.008813
occrate_avgocc_coursenumber_weather_registered_studyarea,3,0.016579,0.008837
occrate_avgocc_coursenumber_weather_registered_studyarea,4,0.017729,0.008686
occrate_avgocc_coursenumber_weather_studyarea,0,0.017712,0.009524
occrate_avgocc_coursenumber_weather_studyarea,1,0.017584,0.008812
occrate_avgocc_coursenumber_weather_studyarea,2,0.017304,0.008818
occrate_avgocc_coursenumber_weather_studyarea,3,0.017465,0.009001
occrate_avgocc_coursenumber_weather_studyarea,4,0.016749,0.009099
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled,0,0.016672,0.008761
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled,1,0.017174,0.008367
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled,2,0.017731,0.008614
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled,3,0.017898,0.00854
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled,4,0.018147,0.008758
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_lecture,0,0.017169,0.008636
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_lecture,1,0.017205,0.008711
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_lecture,2,0.017271,0.008568
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_lecture,3,0.017583,0.008443
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_lecture,4,0.017039,0.008746
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_lecture_studyarea,0,0.017173,0.008667
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_lecture_studyarea,1,0.016427,0.009318
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_lecture_studyarea,2,0.016541,0.008299
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_lecture_studyarea,3,0.017322,0.008728
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_lecture_studyarea,4,0.016432,0.008847
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered,0,0.015835,0.008421
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered,1,0.017977,0.008532
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered,2,0.017203,0.008595
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered,3,0.017519,0.008492
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered,4,0.01842,0.00915
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_lecture,0,0.017273,0.008745
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_lecture,1,0.017077,0.008329
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_lecture,2,0.017092,0.008522
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_lecture,3,0.016665,0.008973
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_lecture,4,0.017131,0.008495
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_lecture_studyarea,0,0.017485,0.00887
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_lecture_studyarea,1,0.01721,0.008792
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_lecture_studyarea,2,0.017563,0.008902
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_lecture_studyarea,3,0.016971,0.008377
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_lecture_studyarea,4,0.017814,0.00917
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_studyarea,0,0.017515,0.008352
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_studyarea,1,0.017349,0.009332
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_studyarea,2,0.017334,0.008932
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_studyarea,3,0.01654,0.009148
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_registered_studyarea,4,0.017398,0.00894
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_studyarea,0,0.018231,0.008897
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_studyarea,1,0.016397,0.008755
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_studyarea,2,0.017449,0.008778
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_studyarea,3,0.01772,0.008842
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_studyarea,4,0.01757,0.009666
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type,0,0.016889,0.008765
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type,1,0.015133,0.008412
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type,2,0.01701,0.008682
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type,3,0.017144,0.008521
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type,4,0.01706,0.008526
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_lecture,0,0.0171,0.00819
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_lecture,1,0.01714,0.00849
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_lecture,2,0.016231,0.008426
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_lecture,3,0.016042,0.008948
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_lecture,4,0.016469,0.008389
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_lecture_studyarea,0,0.016602,0.009114
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_lecture_studyarea,1,0.01673,0.009306
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_lecture_studyarea,2,0.016539,0.009056
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_lecture_studyarea,3,0.01656,0.008955
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_lecture_studyarea,4,0.016366,0.008903
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered,0,0.016502,0.008913
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered,1,0.016421,0.008735
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered,2,0.016599,0.008206
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered,3,0.016549,0.00828
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered,4,0.016398,0.009207
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_lecture,0,0.016767,0.008219
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_lecture,1,0.016637,0.008872
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_lecture,2,0.016926,0.008713
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_lecture,3,0.016888,0.007994
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_lecture,4,0.016177,0.008722
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.016501,0.00819
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.01652,0.008131
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.016199,0.008604
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.016261,0.008343
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.016701,0.009831
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_studyarea,0,0.01689,0.009157
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_studyarea,1,0.017344,0.008364
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_studyarea,2,0.015765,0.008896
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_studyarea,3,0.017577,0.008577
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_registered_studyarea,4,0.016285,0.008258
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_studyarea,0,0.017203,0.008914
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_studyarea,1,0.017291,0.008866
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_studyarea,2,0.016888,0.008882
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_studyarea,3,0.017107,0.008779
occrate_avgocc_coursenumber_weather_tutorium_test_cancelled_type_studyarea,4,0.017237,0.009212
occrate_avgocc_coursenumber_weather_type,0,0.016836,0.008922
occrate_avgocc_coursenumber_weather_type,1,0.017061,0.009446
occrate_avgocc_coursenumber_weather_type,2,0.017159,0.008822
occrate_avgocc_coursenumber_weather_type,3,0.017341,0.008859
occrate_avgocc_coursenumber_weather_type,4,0.017196,0.009044
occrate_avgocc_coursenumber_weather_type_lecture,0,0.016567,0.009007
occrate_avgocc_coursenumber_weather_type_lecture,1,0.016854,0.00872
occrate_avgocc_coursenumber_weather_type_lecture,2,0.017082,0.008798
occrate_avgocc_coursenumber_weather_type_lecture,3,0.016835,0.008789
occrate_avgocc_coursenumber_weather_type_lecture,4,0.0172,0.008772
occrate_avgocc_coursenumber_weather_type_lecture_studyarea,0,0.016823,0.008872
occrate_avgocc_coursenumber_weather_type_lecture_studyarea,1,0.016536,0.009335
occrate_avgocc_coursenumber_weather_type_lecture_studyarea,2,0.016744,0.008773
occrate_avgocc_coursenumber_weather_type_lecture_studyarea,3,0.01687,0.009338
occrate_avgocc_coursenumber_weather_type_lecture_studyarea,4,0.018012,0.009227
occrate_avgocc_coursenumber_weather_type_registered,0,0.016531,0.008638
occrate_avgocc_coursenumber_weather_type_registered,1,0.016788,0.008809
occrate_avgocc_coursenumber_weather_type_registered,2,0.01697,0.008399
occrate_avgocc_coursenumber_weather_type_registered,3,0.017227,0.009062
occrate_avgocc_coursenumber_weather_type_registered,4,0.016985,0.009259
occrate_avgocc_coursenumber_weather_type_registered_lecture,0,0.017105,0.008455
occrate_avgocc_coursenumber_weather_type_registered_lecture,1,0.016365,0.009082
occrate_avgocc_coursenumber_weather_type_registered_lecture,2,0.016907,0.008494
occrate_avgocc_coursenumber_weather_type_registered_lecture,3,0.016302,0.008851
occrate_avgocc_coursenumber_weather_type_registered_lecture,4,0.016646,0.008657
occrate_avgocc_coursenumber_weather_type_registered_lecture_studyarea,0,0.01629,0.009326
occrate_avgocc_coursenumber_weather_type_registered_lecture_studyarea,1,0.016183,0.009171
occrate_avgocc_coursenumber_weather_type_registered_lecture_studyarea,2,0.01614,0.009547
occrate_avgocc_coursenumber_weather_type_registered_lecture_studyarea,3,0.016955,0.008729
occrate_avgocc_coursenumber_weather_type_registered_lecture_studyarea,4,0.016769,0.009159
occrate_avgocc_coursenumber_weather_type_registered_studyarea,0,0.017398,0.008893
occrate_avgocc_coursenumber_weather_type_registered_studyarea,1,0.01693,0.008645
occrate_avgocc_coursenumber_weather_type_registered_studyarea,2,0.016722,0.008853
occrate_avgocc_coursenumber_weather_type_registered_studyarea,3,0.01748,0.008948
occrate_avgocc_coursenumber_weather_type_registered_studyarea,4,0.017201,0.009151
occrate_avgocc_coursenumber_weather_type_studyarea,0,0.016852,0.009301
occrate_avgocc_coursenumber_weather_type_studyarea,1,0.016545,0.00914
occrate_avgocc_coursenumber_weather_type_studyarea,2,0.017456,0.008633
occrate_avgocc_coursenumber_weather_type_studyarea,3,0.016852,0.009536
occrate_avgocc_coursenumber_weather_type_studyarea,4,0.017339,0.009319
occrate_avgocc_dow,0,0.018395,0.01078
occrate_avgocc_dow,1,0.018487,0.010833
occrate_avgocc_dow,2,0.017921,0.010739
occrate_avgocc_dow,3,0.018052,0.010674
occrate_avgocc_dow,4,0.018547,0.010869
occrate_avgocc_dow_hod,0,0.018492,0.011745
occrate_avgocc_dow_hod,1,0.018118,0.01175
occrate_avgocc_dow_hod,2,0.018994,0.011231
occrate_avgocc_dow_hod,3,0.018407,0.011156
occrate_avgocc_dow_hod,4,0.018261,0.011648
occrate_avgocc_dow_hod_lecture,0,0.015526,0.008444
occrate_avgocc_dow_hod_lecture,1,0.015892,0.008294
occrate_avgocc_dow_hod_lecture,2,0.016345,0.00826
occrate_avgocc_dow_hod_lecture,3,0.016242,0.008265
occrate_avgocc_dow_hod_lecture,4,0.015687,0.008405
occrate_avgocc_dow_hod_lecture_studyarea,0,0.017187,0.00897
occrate_avgocc_dow_hod_lecture_studyarea,1,0.016348,0.008775
occrate_avgocc_dow_hod_lecture_studyarea,2,0.016062,0.008776
